고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
31810,공항철도,,청라국제도시,END,DOWN,0,A2222,,19:21:00,인천공항2터미널,서울역
31811,공항철도,,검암,SAT,DOWN,0,A2222,,19:26:00,인천공항2터미널,서울역
31812,공항철도,,검암,END,DOWN,0,A2222,,19:26:00,인천공항2터미널,서울역
31813,공항철도,,계양,SAT,DOWN,0,A2222,,19:32:00,인천공항2터미널,서울역
31814,공항철도,,계양,END,DOWN,0,A2222,,19:32:00,인천공항2터미널,서울역
31815,공항철도,,김포공항,SAT,DOWN,0,A2222,,19:38:00,인천공항2터미널,서울역
31816,공항철도,,김포공항,END,DOWN,0,A2222,,19:38:00,인천공항2터미널,서울역
31817,공항철도,,마곡나루,SAT,DOWN,0,A2222,,19:41:00,인천공항2터미널,서울역
31818,공항철도,,마곡나루,END,DOWN,0,A2222,,19:41:00,인천공항2터미널,서울역
31819,공항철도,,디지털미디어시티,SAT,DOWN,0,A2222,,19:49:00,인천공항2터미널,서울역
31820,공항철도,,디지털미디어시티,END,DOWN,0,A2222,,19:49:00,인천공항2터미널,서울역
31821,공항철도,,홍대입구,SAT,DOWN,0,A2222,,19:53:00,인천공항2터미널,서울역
31822,공항철도,,홍대입구,END,DOWN,0,A2222,,19:53:00,인천공항2터미널,서울역
31823,공항철도,,공덕,SAT,DOWN,0,A2222,,19:56:00,인천공항2터미널,서울역
31824,공항철도,,공덕,END,DOWN,0,A2222,,19:56:00,인천공항2터미널,서울역
31825,공항철도,,서울역,DAY,DOWN,0,A2223,,20:34:00,서울역,인천공항2터미널
31826,공항철도,,공덕,DAY,DOWN,0,A2223,,20:39:00,서울역,인천공항2터미널
31827,공항철도,,홍대입구,DAY,DOWN,0,A2223,,20:42:00,서울역,인천공항2터미널
31828,공항철도,,디지털미디어시티,DAY,DOWN,0,A2223,,20:46:00,서울역,인천공항2터미널
31829,공항철도,,마곡나루,DAY,DOWN,0,A2223,,20:54:00,서울역,인천공항2터미널
31830,공항철도,,김포공항,DAY,DOWN,0,A2223,,20:57:00,서울역,인천공항2터미널
31831,공항철도,,계양,DAY,DOWN,0,A2223,,21:03:00,서울역,인천공항2터미널
31832,공항철도,,검암,DAY,DOWN,0,A2223,,21:11:00,서울역,인천공항2터미널
31833,공항철도,,청라국제도시,DAY,DOWN,0,A2223,,21:16:00,서울역,인천공항2터미널
31834,공항철도,,영종,DAY,DOWN,0,A2223,,21:24:00,서울역,인천공항2터미널
31835,공항철도,,운서,DAY,DOWN,0,A2223,,21:28:00,서울역,인천공항2터미널
31836,공항철도,,공항화물청사,DAY,DOWN,0,A2223,,21:33:00,서울역,인천공항2터미널
31837,공항철도,,인천공항1터미널,DAY,DOWN,0,A2223,,21:37:00,서울역,인천공항2터미널
31838,공항철도,,서울역,SAT,DOWN,0,A2223,,19:45:00,서울역,인천공항2터미널
31839,공항철도,,서울역,END,DOWN,0,A2223,,19:45:00,서울역,인천공항2터미널
31840,공항철도,,공덕,SAT,DOWN,0,A2223,,19:49:00,서울역,인천공항2터미널
31841,공항철도,,공덕,END,DOWN,0,A2223,,19:49:00,서울역,인천공항2터미널
31842,공항철도,,홍대입구,SAT,DOWN,0,A2223,,19:53:00,서울역,인천공항2터미널
31843,공항철도,,홍대입구,END,DOWN,0,A2223,,19:53:00,서울역,인천공항2터미널
31844,공항철도,,디지털미디어시티,SAT,DOWN,0,A2223,,19:57:00,서울역,인천공항2터미널
31845,공항철도,,디지털미디어시티,END,DOWN,0,A2223,,19:57:00,서울역,인천공항2터미널
31846,공항철도,,마곡나루,SAT,DOWN,0,A2223,,20:04:00,서울역,인천공항2터미널
31847,공항철도,,마곡나루,END,DOWN,0,A2223,,20:04:00,서울역,인천공항2터미널
31848,공항철도,,김포공항,SAT,DOWN,0,A2223,,20:07:00,서울역,인천공항2터미널
31849,공항철도,,김포공항,END,DOWN,0,A2223,,20:07:00,서울역,인천공항2터미널
31850,공항철도,,계양,SAT,DOWN,0,A2223,,20:14:00,서울역,인천공항2터미널
31851,공항철도,,계양,END,DOWN,0,A2223,,20:14:00,서울역,인천공항2터미널
31852,공항철도,,검암,SAT,DOWN,0,A2223,,20:20:00,서울역,인천공항2터미널
31853,공항철도,,검암,END,DOWN,0,A2223,,20:20:00,서울역,인천공항2터미널
31854,공항철도,,청라국제도시,SAT,DOWN,0,A2223,,20:25:00,서울역,인천공항2터미널
31855,공항철도,,청라국제도시,END,DOWN,0,A2223,,20:25:00,서울역,인천공항2터미널
31856,공항철도,,영종,SAT,DOWN,0,A2223,,20:33:00,서울역,인천공항2터미널
31857,공항철도,,영종,END,DOWN,0,A2223,,20:33:00,서울역,인천공항2터미널
31858,공항철도,,운서,SAT,DOWN,0,A2223,,20:37:00,서울역,인천공항2터미널
31859,공항철도,,운서,END,DOWN,0,A2223,,20:37:00,서울역,인천공항2터미널
31860,공항철도,,공항화물청사,SAT,DOWN,0,A2223,,20:42:00,서울역,인천공항2터미널
31861,공항철도,,공항화물청사,END,DOWN,0,A2223,,20:42:00,서울역,인천공항2터미널
31862,공항철도,,인천공항1터미널,SAT,DOWN,0,A2223,,20:46:00,서울역,인천공항2터미널
31863,공항철도,,인천공항1터미널,END,DOWN,0,A2223,,20:46:00,서울역,인천공항2터미널
31864,공항철도,,인천공항2터미널,DAY,DOWN,0,A2224,,19:44:00,인천공항2터미널,서울역
31865,공항철도,,인천공항1터미널,DAY,DOWN,0,A2224,,19:50:00,인천공항2터미널,서울역
31866,공항철도,,공항화물청사,DAY,DOWN,0,A2224,,19:54:00,인천공항2터미널,서울역
31867,공항철도,,운서,DAY,DOWN,0,A2224,,19:58:00,인천공항2터미널,서울역
31868,공항철도,,영종,DAY,DOWN,0,A2224,,20:02:00,인천공항2터미널,서울역
31869,공항철도,,청라국제도시,DAY,DOWN,0,A2224,,20:11:00,인천공항2터미널,서울역
31870,공항철도,,검암,DAY,DOWN,0,A2224,,20:16:00,인천공항2터미널,서울역
31871,공항철도,,계양,DAY,DOWN,0,A2224,,20:22:00,인천공항2터미널,서울역
31872,공항철도,,김포공항,DAY,DOWN,0,A2224,,20:28:00,인천공항2터미널,서울역
31873,공항철도,,마곡나루,DAY,DOWN,0,A2224,,20:31:00,인천공항2터미널,서울역
31874,공항철도,,디지털미디어시티,DAY,DOWN,0,A2224,,20:39:00,인천공항2터미널,서울역
31875,공항철도,,홍대입구,DAY,DOWN,0,A2224,,20:43:00,인천공항2터미널,서울역
31876,공항철도,,공덕,DAY,DOWN,0,A2224,,20:46:00,인천공항2터미널,서울역
31877,공항철도,,인천공항2터미널,SAT,DOWN,0,A2224,,19:02:00,인천공항2터미널,서울역
31878,공항철도,,인천공항2터미널,END,DOWN,0,A2224,,19:02:00,인천공항2터미널,서울역
31879,공항철도,,인천공항1터미널,SAT,DOWN,0,A2224,,19:08:00,인천공항2터미널,서울역
31880,공항철도,,인천공항1터미널,END,DOWN,0,A2224,,19:08:00,인천공항2터미널,서울역
31881,공항철도,,공항화물청사,SAT,DOWN,0,A2224,,19:12:00,인천공항2터미널,서울역
31882,공항철도,,공항화물청사,END,DOWN,0,A2224,,19:12:00,인천공항2터미널,서울역
31883,공항철도,,운서,SAT,DOWN,0,A2224,,19:16:00,인천공항2터미널,서울역
31884,공항철도,,운서,END,DOWN,0,A2224,,19:16:00,인천공항2터미널,서울역
31885,공항철도,,영종,SAT,DOWN,0,A2224,,19:20:00,인천공항2터미널,서울역
31886,공항철도,,영종,END,DOWN,0,A2224,,19:20:00,인천공항2터미널,서울역
31887,공항철도,,청라국제도시,SAT,DOWN,0,A2224,,19:29:00,인천공항2터미널,서울역
31888,공항철도,,청라국제도시,END,DOWN,0,A2224,,19:29:00,인천공항2터미널,서울역
31889,공항철도,,검암,SAT,DOWN,0,A2224,,19:34:00,인천공항2터미널,서울역
31890,공항철도,,검암,END,DOWN,0,A2224,,19:34:00,인천공항2터미널,서울역
31891,공항철도,,계양,SAT,DOWN,0,A2224,,19:40:00,인천공항2터미널,서울역
31892,공항철도,,계양,END,DOWN,0,A2224,,19:40:00,인천공항2터미널,서울역
31893,공항철도,,김포공항,SAT,DOWN,0,A2224,,19:46:00,인천공항2터미널,서울역
31894,공항철도,,김포공항,END,DOWN,0,A2224,,19:46:00,인천공항2터미널,서울역
31895,공항철도,,마곡나루,SAT,DOWN,0,A2224,,19:49:00,인천공항2터미널,서울역
31896,공항철도,,마곡나루,END,DOWN,0,A2224,,19:49:00,인천공항2터미널,서울역
31897,공항철도,,디지털미디어시티,SAT,DOWN,0,A2224,,19:58:00,인천공항2터미널,서울역
31898,공항철도,,디지털미디어시티,END,DOWN,0,A2224,,19:58:00,인천공항2터미널,서울역
31899,공항철도,,홍대입구,SAT,DOWN,0,A2224,,20:02:00,인천공항2터미널,서울역
31900,공항철도,,홍대입구,END,DOWN,0,A2224,,20:02:00,인천공항2터미널,서울역
31901,공항철도,,공덕,SAT,DOWN,0,A2224,,20:06:00,인천공항2터미널,서울역
31902,공항철도,,공덕,END,DOWN,0,A2224,,20:06:00,인천공항2터미널,서울역
31903,공항철도,,서울역,DAY,DOWN,0,A2225,,20:41:00,서울역,인천공항2터미널
31904,공항철도,,공덕,DAY,DOWN,0,A2225,,20:45:00,서울역,인천공항2터미널
31905,공항철도,,홍대입구,DAY,DOWN,0,A2225,,20:49:00,서울역,인천공항2터미널
31906,공항철도,,디지털미디어시티,DAY,DOWN,0,A2225,,20:54:00,서울역,인천공항2터미널
31907,공항철도,,마곡나루,DAY,DOWN,0,A2225,,21:02:00,서울역,인천공항2터미널
31908,공항철도,,김포공항,DAY,DOWN,0,A2225,,21:05:00,서울역,인천공항2터미널
31909,공항철도,,계양,DAY,DOWN,0,A2225,,21:11:00,서울역,인천공항2터미널
31910,공항철도,,검암,DAY,DOWN,0,A2225,,21:17:00,서울역,인천공항2터미널
31911,공항철도,,청라국제도시,DAY,DOWN,0,A2225,,21:22:00,서울역,인천공항2터미널
31912,공항철도,,영종,DAY,DOWN,0,A2225,,21:31:00,서울역,인천공항2터미널
31913,공항철도,,운서,DAY,DOWN,0,A2225,,21:35:00,서울역,인천공항2터미널
31914,공항철도,,공항화물청사,DAY,DOWN,0,A2225,,21:39:00,서울역,인천공항2터미널
31915,공항철도,,인천공항1터미널,DAY,DOWN,0,A2225,,21:43:00,서울역,인천공항2터미널
31916,공항철도,,서울역,SAT,DOWN,0,A2225,,19:51:00,서울역,인천공항2터미널
31917,공항철도,,서울역,END,DOWN,0,A2225,,19:51:00,서울역,인천공항2터미널
31918,공항철도,,공덕,SAT,DOWN,0,A2225,,19:56:00,서울역,인천공항2터미널
31919,공항철도,,공덕,END,DOWN,0,A2225,,19:56:00,서울역,인천공항2터미널
31920,공항철도,,홍대입구,SAT,DOWN,0,A2225,,19:59:00,서울역,인천공항2터미널
31921,공항철도,,홍대입구,END,DOWN,0,A2225,,19:59:00,서울역,인천공항2터미널
31922,공항철도,,디지털미디어시티,SAT,DOWN,0,A2225,,20:03:00,서울역,인천공항2터미널
31923,공항철도,,디지털미디어시티,END,DOWN,0,A2225,,20:03:00,서울역,인천공항2터미널
31924,공항철도,,마곡나루,SAT,DOWN,0,A2225,,20:11:00,서울역,인천공항2터미널
31925,공항철도,,마곡나루,END,DOWN,0,A2225,,20:11:00,서울역,인천공항2터미널
31926,공항철도,,김포공항,SAT,DOWN,0,A2225,,20:14:00,서울역,인천공항2터미널
31927,공항철도,,김포공항,END,DOWN,0,A2225,,20:14:00,서울역,인천공항2터미널
31928,공항철도,,계양,SAT,DOWN,0,A2225,,20:20:00,서울역,인천공항2터미널
31929,공항철도,,계양,END,DOWN,0,A2225,,20:20:00,서울역,인천공항2터미널
31930,공항철도,,검암,SAT,DOWN,0,A2225,,20:26:00,서울역,인천공항2터미널
31931,공항철도,,검암,END,DOWN,0,A2225,,20:26:00,서울역,인천공항2터미널
31932,공항철도,,청라국제도시,SAT,DOWN,0,A2225,,20:31:00,서울역,인천공항2터미널
31933,공항철도,,청라국제도시,END,DOWN,0,A2225,,20:31:00,서울역,인천공항2터미널
31934,공항철도,,영종,SAT,DOWN,0,A2225,,20:40:00,서울역,인천공항2터미널
31935,공항철도,,영종,END,DOWN,0,A2225,,20:40:00,서울역,인천공항2터미널
31936,공항철도,,운서,SAT,DOWN,0,A2225,,20:44:00,서울역,인천공항2터미널
31937,공항철도,,운서,END,DOWN,0,A2225,,20:44:00,서울역,인천공항2터미널
31938,공항철도,,공항화물청사,SAT,DOWN,0,A2225,,20:48:00,서울역,인천공항2터미널
31939,공항철도,,공항화물청사,END,DOWN,0,A2225,,20:48:00,서울역,인천공항2터미널
31940,공항철도,,인천공항1터미널,SAT,DOWN,0,A2225,,20:52:00,서울역,인천공항2터미널
31941,공항철도,,인천공항1터미널,END,DOWN,0,A2225,,20:52:00,서울역,인천공항2터미널
31942,공항철도,,인천공항2터미널,DAY,DOWN,0,A2226,,19:52:00,인천공항2터미널,서울역
31943,공항철도,,인천공항1터미널,DAY,DOWN,0,A2226,,19:58:00,인천공항2터미널,서울역
31944,공항철도,,공항화물청사,DAY,DOWN,0,A2226,,20:02:00,인천공항2터미널,서울역
31945,공항철도,,운서,DAY,DOWN,0,A2226,,20:06:00,인천공항2터미널,서울역
31946,공항철도,,영종,DAY,DOWN,0,A2226,,20:10:00,인천공항2터미널,서울역
31947,공항철도,,청라국제도시,DAY,DOWN,0,A2226,,20:19:00,인천공항2터미널,서울역
31948,공항철도,,검암,DAY,DOWN,0,A2226,,20:24:00,인천공항2터미널,서울역
31949,공항철도,,계양,DAY,DOWN,0,A2226,,20:30:00,인천공항2터미널,서울역
31950,공항철도,,김포공항,DAY,DOWN,0,A2226,,20:36:00,인천공항2터미널,서울역
31951,공항철도,,마곡나루,DAY,DOWN,0,A2226,,20:39:00,인천공항2터미널,서울역
31952,공항철도,,디지털미디어시티,DAY,DOWN,0,A2226,,20:48:00,인천공항2터미널,서울역
31953,공항철도,,홍대입구,DAY,DOWN,0,A2226,,20:52:00,인천공항2터미널,서울역
31954,공항철도,,공덕,DAY,DOWN,0,A2226,,20:56:00,인천공항2터미널,서울역
31955,공항철도,,인천공항2터미널,SAT,DOWN,0,A2226,,19:08:00,인천공항2터미널,서울역
31956,공항철도,,인천공항2터미널,END,DOWN,0,A2226,,19:08:00,인천공항2터미널,서울역
31957,공항철도,,인천공항1터미널,SAT,DOWN,0,A2226,,19:15:00,인천공항2터미널,서울역
31958,공항철도,,인천공항1터미널,END,DOWN,0,A2226,,19:15:00,인천공항2터미널,서울역
31959,공항철도,,공항화물청사,SAT,DOWN,0,A2226,,19:18:00,인천공항2터미널,서울역
31960,공항철도,,공항화물청사,END,DOWN,0,A2226,,19:18:00,인천공항2터미널,서울역
31961,공항철도,,운서,SAT,DOWN,0,A2226,,19:23:00,인천공항2터미널,서울역
31962,공항철도,,운서,END,DOWN,0,A2226,,19:23:00,인천공항2터미널,서울역
31963,공항철도,,영종,SAT,DOWN,0,A2226,,19:27:00,인천공항2터미널,서울역
31964,공항철도,,영종,END,DOWN,0,A2226,,19:27:00,인천공항2터미널,서울역
31965,공항철도,,청라국제도시,SAT,DOWN,0,A2226,,19:35:00,인천공항2터미널,서울역
31966,공항철도,,청라국제도시,END,DOWN,0,A2226,,19:35:00,인천공항2터미널,서울역
31967,공항철도,,검암,SAT,DOWN,0,A2226,,19:42:00,인천공항2터미널,서울역
31968,공항철도,,검암,END,DOWN,0,A2226,,19:42:00,인천공항2터미널,서울역
31969,공항철도,,계양,SAT,DOWN,0,A2226,,19:48:00,인천공항2터미널,서울역
31970,공항철도,,계양,END,DOWN,0,A2226,,19:48:00,인천공항2터미널,서울역
31971,공항철도,,김포공항,SAT,DOWN,0,A2226,,19:54:00,인천공항2터미널,서울역
31972,공항철도,,김포공항,END,DOWN,0,A2226,,19:54:00,인천공항2터미널,서울역
31973,공항철도,,마곡나루,SAT,DOWN,0,A2226,,19:57:00,인천공항2터미널,서울역
31974,공항철도,,마곡나루,END,DOWN,0,A2226,,19:57:00,인천공항2터미널,서울역
31975,공항철도,,디지털미디어시티,SAT,DOWN,0,A2226,,20:05:00,인천공항2터미널,서울역
31976,공항철도,,디지털미디어시티,END,DOWN,0,A2226,,20:05:00,인천공항2터미널,서울역
31977,공항철도,,홍대입구,SAT,DOWN,0,A2226,,20:09:00,인천공항2터미널,서울역
31978,공항철도,,홍대입구,END,DOWN,0,A2226,,20:09:00,인천공항2터미널,서울역
31979,공항철도,,공덕,SAT,DOWN,0,A2226,,20:12:00,인천공항2터미널,서울역
31980,공항철도,,공덕,END,DOWN,0,A2226,,20:12:00,인천공항2터미널,서울역
31981,공항철도,,서울역,DAY,DOWN,0,A2227,,20:48:00,서울역,인천공항2터미널
31982,공항철도,,공덕,DAY,DOWN,0,A2227,,20:52:00,서울역,인천공항2터미널
31983,공항철도,,홍대입구,DAY,DOWN,0,A2227,,20:56:00,서울역,인천공항2터미널
31984,공항철도,,디지털미디어시티,DAY,DOWN,0,A2227,,21:00:00,서울역,인천공항2터미널
31985,공항철도,,마곡나루,DAY,DOWN,0,A2227,,21:07:00,서울역,인천공항2터미널
31986,공항철도,,김포공항,DAY,DOWN,0,A2227,,21:10:00,서울역,인천공항2터미널
31987,공항철도,,계양,DAY,DOWN,0,A2227,,21:17:00,서울역,인천공항2터미널
31988,공항철도,,검암,DAY,DOWN,0,A2227,,21:23:00,서울역,인천공항2터미널
31989,공항철도,,청라국제도시,DAY,DOWN,0,A2227,,21:28:00,서울역,인천공항2터미널
31990,공항철도,,영종,DAY,DOWN,0,A2227,,21:36:00,서울역,인천공항2터미널
31991,공항철도,,운서,DAY,DOWN,0,A2227,,21:40:00,서울역,인천공항2터미널
31992,공항철도,,공항화물청사,DAY,DOWN,0,A2227,,21:45:00,서울역,인천공항2터미널
31993,공항철도,,인천공항1터미널,DAY,DOWN,0,A2227,,21:49:00,서울역,인천공항2터미널
31994,공항철도,,서울역,SAT,DOWN,0,A2227,,19:59:00,서울역,인천공항2터미널
31995,공항철도,,서울역,END,DOWN,0,A2227,,19:59:00,서울역,인천공항2터미널
31996,공항철도,,공덕,SAT,DOWN,0,A2227,,20:04:00,서울역,인천공항2터미널
31997,공항철도,,공덕,END,DOWN,0,A2227,,20:04:00,서울역,인천공항2터미널
31998,공항철도,,홍대입구,SAT,DOWN,0,A2227,,20:07:00,서울역,인천공항2터미널
31999,공항철도,,홍대입구,END,DOWN,0,A2227,,20:07:00,서울역,인천공항2터미널
32000,공항철도,,디지털미디어시티,SAT,DOWN,0,A2227,,20:11:00,서울역,인천공항2터미널
32001,공항철도,,디지털미디어시티,END,DOWN,0,A2227,,20:11:00,서울역,인천공항2터미널
32002,공항철도,,마곡나루,SAT,DOWN,0,A2227,,20:19:00,서울역,인천공항2터미널
32003,공항철도,,마곡나루,END,DOWN,0,A2227,,20:19:00,서울역,인천공항2터미널
32004,공항철도,,김포공항,SAT,DOWN,0,A2227,,20:22:00,서울역,인천공항2터미널
32005,공항철도,,김포공항,END,DOWN,0,A2227,,20:22:00,서울역,인천공항2터미널
32006,공항철도,,계양,SAT,DOWN,0,A2227,,20:28:00,서울역,인천공항2터미널
32007,공항철도,,계양,END,DOWN,0,A2227,,20:28:00,서울역,인천공항2터미널
32008,공항철도,,검암,SAT,DOWN,0,A2227,,20:36:00,서울역,인천공항2터미널
32009,공항철도,,검암,END,DOWN,0,A2227,,20:36:00,서울역,인천공항2터미널
32010,공항철도,,청라국제도시,SAT,DOWN,0,A2227,,20:41:00,서울역,인천공항2터미널
32011,공항철도,,청라국제도시,END,DOWN,0,A2227,,20:41:00,서울역,인천공항2터미널
32012,공항철도,,영종,SAT,DOWN,0,A2227,,20:49:00,서울역,인천공항2터미널
32013,공항철도,,영종,END,DOWN,0,A2227,,20:49:00,서울역,인천공항2터미널
32014,공항철도,,운서,SAT,DOWN,0,A2227,,20:53:00,서울역,인천공항2터미널
32015,공항철도,,운서,END,DOWN,0,A2227,,20:53:00,서울역,인천공항2터미널
32016,공항철도,,공항화물청사,SAT,DOWN,0,A2227,,20:58:00,서울역,인천공항2터미널
32017,공항철도,,공항화물청사,END,DOWN,0,A2227,,20:58:00,서울역,인천공항2터미널
32018,공항철도,,인천공항1터미널,SAT,DOWN,0,A2227,,21:02:00,서울역,인천공항2터미널
32019,공항철도,,인천공항1터미널,END,DOWN,0,A2227,,21:02:00,서울역,인천공항2터미널
32020,공항철도,,인천공항2터미널,DAY,DOWN,0,A2228,,19:58:00,인천공항2터미널,서울역
32021,공항철도,,인천공항1터미널,DAY,DOWN,0,A2228,,20:04:00,인천공항2터미널,서울역
32022,공항철도,,공항화물청사,DAY,DOWN,0,A2228,,20:08:00,인천공항2터미널,서울역
32023,공항철도,,운서,DAY,DOWN,0,A2228,,20:12:00,인천공항2터미널,서울역
32024,공항철도,,영종,DAY,DOWN,0,A2228,,20:16:00,인천공항2터미널,서울역
32025,공항철도,,청라국제도시,DAY,DOWN,0,A2228,,20:25:00,인천공항2터미널,서울역
32026,공항철도,,검암,DAY,DOWN,0,A2228,,20:31:00,인천공항2터미널,서울역
32027,공항철도,,계양,DAY,DOWN,0,A2228,,20:37:00,인천공항2터미널,서울역
32028,공항철도,,김포공항,DAY,DOWN,0,A2228,,20:44:00,인천공항2터미널,서울역
32029,공항철도,,마곡나루,DAY,DOWN,0,A2228,,20:47:00,인천공항2터미널,서울역
32030,공항철도,,디지털미디어시티,DAY,DOWN,0,A2228,,20:54:00,인천공항2터미널,서울역
32031,공항철도,,홍대입구,DAY,DOWN,0,A2228,,20:58:00,인천공항2터미널,서울역
32032,공항철도,,공덕,DAY,DOWN,0,A2228,,21:02:00,인천공항2터미널,서울역
32033,공항철도,,인천공항2터미널,SAT,DOWN,0,A2228,,19:18:00,인천공항2터미널,서울역
32034,공항철도,,인천공항2터미널,END,DOWN,0,A2228,,19:18:00,인천공항2터미널,서울역
32035,공항철도,,인천공항1터미널,SAT,DOWN,0,A2228,,19:25:00,인천공항2터미널,서울역
32036,공항철도,,인천공항1터미널,END,DOWN,0,A2228,,19:25:00,인천공항2터미널,서울역
32037,공항철도,,공항화물청사,SAT,DOWN,0,A2228,,19:28:00,인천공항2터미널,서울역
32038,공항철도,,공항화물청사,END,DOWN,0,A2228,,19:28:00,인천공항2터미널,서울역
32039,공항철도,,운서,SAT,DOWN,0,A2228,,19:33:00,인천공항2터미널,서울역
32040,공항철도,,운서,END,DOWN,0,A2228,,19:33:00,인천공항2터미널,서울역
32041,공항철도,,영종,SAT,DOWN,0,A2228,,19:37:00,인천공항2터미널,서울역
32042,공항철도,,영종,END,DOWN,0,A2228,,19:37:00,인천공항2터미널,서울역
32043,공항철도,,청라국제도시,SAT,DOWN,0,A2228,,19:45:00,인천공항2터미널,서울역
32044,공항철도,,청라국제도시,END,DOWN,0,A2228,,19:45:00,인천공항2터미널,서울역
32045,공항철도,,검암,SAT,DOWN,0,A2228,,19:50:00,인천공항2터미널,서울역
32046,공항철도,,검암,END,DOWN,0,A2228,,19:50:00,인천공항2터미널,서울역
32047,공항철도,,계양,SAT,DOWN,0,A2228,,19:56:00,인천공항2터미널,서울역
32048,공항철도,,계양,END,DOWN,0,A2228,,19:56:00,인천공항2터미널,서울역
32049,공항철도,,김포공항,SAT,DOWN,0,A2228,,20:03:00,인천공항2터미널,서울역
32050,공항철도,,김포공항,END,DOWN,0,A2228,,20:03:00,인천공항2터미널,서울역
32051,공항철도,,마곡나루,SAT,DOWN,0,A2228,,20:06:00,인천공항2터미널,서울역
32052,공항철도,,마곡나루,END,DOWN,0,A2228,,20:06:00,인천공항2터미널,서울역
32053,공항철도,,디지털미디어시티,SAT,DOWN,0,A2228,,20:13:00,인천공항2터미널,서울역
32054,공항철도,,디지털미디어시티,END,DOWN,0,A2228,,20:13:00,인천공항2터미널,서울역
32055,공항철도,,홍대입구,SAT,DOWN,0,A2228,,20:17:00,인천공항2터미널,서울역
32056,공항철도,,홍대입구,END,DOWN,0,A2228,,20:17:00,인천공항2터미널,서울역
32057,공항철도,,공덕,SAT,DOWN,0,A2228,,20:21:00,인천공항2터미널,서울역
32058,공항철도,,공덕,END,DOWN,0,A2228,,20:21:00,인천공항2터미널,서울역
32059,공항철도,,서울역,DAY,DOWN,0,A2229,,20:53:00,서울역,인천공항2터미널
32060,공항철도,,공덕,DAY,DOWN,0,A2229,,20:57:00,서울역,인천공항2터미널
32061,공항철도,,홍대입구,DAY,DOWN,0,A2229,,21:01:00,서울역,인천공항2터미널
32062,공항철도,,디지털미디어시티,DAY,DOWN,0,A2229,,21:05:00,서울역,인천공항2터미널
32063,공항철도,,마곡나루,DAY,DOWN,0,A2229,,21:12:00,서울역,인천공항2터미널
32064,공항철도,,김포공항,DAY,DOWN,0,A2229,,21:15:00,서울역,인천공항2터미널
32065,공항철도,,계양,DAY,DOWN,0,A2229,,21:22:00,서울역,인천공항2터미널
32066,공항철도,,검암,DAY,DOWN,0,A2229,,21:28:00,서울역,인천공항2터미널
32067,공항철도,,청라국제도시,DAY,DOWN,0,A2229,,21:33:00,서울역,인천공항2터미널
32068,공항철도,,영종,DAY,DOWN,0,A2229,,21:41:00,서울역,인천공항2터미널
32069,공항철도,,운서,DAY,DOWN,0,A2229,,21:45:00,서울역,인천공항2터미널
32070,공항철도,,공항화물청사,DAY,DOWN,0,A2229,,21:50:00,서울역,인천공항2터미널
32071,공항철도,,인천공항1터미널,DAY,DOWN,0,A2229,,21:54:00,서울역,인천공항2터미널
32072,공항철도,,서울역,SAT,DOWN,0,A2229,,20:06:00,서울역,인천공항2터미널
32073,공항철도,,서울역,END,DOWN,0,A2229,,20:06:00,서울역,인천공항2터미널
32074,공항철도,,공덕,SAT,DOWN,0,A2229,,20:10:00,서울역,인천공항2터미널
32075,공항철도,,공덕,END,DOWN,0,A2229,,20:10:00,서울역,인천공항2터미널
32076,공항철도,,홍대입구,SAT,DOWN,0,A2229,,20:14:00,서울역,인천공항2터미널
32077,공항철도,,홍대입구,END,DOWN,0,A2229,,20:14:00,서울역,인천공항2터미널
32078,공항철도,,디지털미디어시티,SAT,DOWN,0,A2229,,20:19:00,서울역,인천공항2터미널
32079,공항철도,,디지털미디어시티,END,DOWN,0,A2229,,20:19:00,서울역,인천공항2터미널
32080,공항철도,,마곡나루,SAT,DOWN,0,A2229,,20:27:00,서울역,인천공항2터미널
32081,공항철도,,마곡나루,END,DOWN,0,A2229,,20:27:00,서울역,인천공항2터미널
32082,공항철도,,김포공항,SAT,DOWN,0,A2229,,20:30:00,서울역,인천공항2터미널
32083,공항철도,,김포공항,END,DOWN,0,A2229,,20:30:00,서울역,인천공항2터미널
32084,공항철도,,계양,SAT,DOWN,0,A2229,,20:36:00,서울역,인천공항2터미널
32085,공항철도,,계양,END,DOWN,0,A2229,,20:36:00,서울역,인천공항2터미널
32086,공항철도,,검암,SAT,DOWN,0,A2229,,20:42:00,서울역,인천공항2터미널
32087,공항철도,,검암,END,DOWN,0,A2229,,20:42:00,서울역,인천공항2터미널
32088,공항철도,,청라국제도시,SAT,DOWN,0,A2229,,20:47:00,서울역,인천공항2터미널
32089,공항철도,,청라국제도시,END,DOWN,0,A2229,,20:47:00,서울역,인천공항2터미널
32090,공항철도,,영종,SAT,DOWN,0,A2229,,20:56:00,서울역,인천공항2터미널
32091,공항철도,,영종,END,DOWN,0,A2229,,20:56:00,서울역,인천공항2터미널
32092,공항철도,,운서,SAT,DOWN,0,A2229,,21:00:00,서울역,인천공항2터미널
32093,공항철도,,운서,END,DOWN,0,A2229,,21:00:00,서울역,인천공항2터미널
32094,공항철도,,공항화물청사,SAT,DOWN,0,A2229,,21:04:00,서울역,인천공항2터미널
32095,공항철도,,공항화물청사,END,DOWN,0,A2229,,21:04:00,서울역,인천공항2터미널
